11582908,http://en.wikipedia.org.secure.waps.io/wiki/Rocky_Mountains,"2017-07-26 09:13:20.0",http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,229312,30806,0
36736084,http://searchwell.l3s.uni-hannover.de/?uid=36736084,"2017-07-26 09:35:59.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Sangre/sangre_task.php?userID=36736084,37523,10693,0
36736084,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo%27 mountain range ,"2017-07-26 09:36:39.0",http://searchwell.l3s.uni-hannover.de/?uid=36736084,352470,19550,0
36736084,http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,"2017-07-26 09:36:55.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo%27 mountain range ,175449,39264,1
42128050,http://searchwell.l3s.uni-hannover.de/?uid=42128050,"2017-07-26 09:37:48.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Sangre/sangre_task.php?userID=42128050,24196,1230,0
42128050,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=%27Sangre de Cristo%27 mountain range,"2017-07-26 09:38:16.0",http://searchwell.l3s.uni-hannover.de/?uid=42128050,797135,26788,0
42128050,http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,"2017-07-26 09:38:35.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=%27Sangre de Cristo%27 mountain range,74094,27577,0
42128050,http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Range,"2017-07-26 09:38:49.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=%27Sangre de Cristo%27 mountain range,88775,10861,0
42128050,http://www.sangres.com.waps.io/mountains/sangres.htm,"2017-07-26 09:40:30.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=%27Sangre de Cristo%27 mountain range,141746,47188,1
42128050,http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,"2017-07-26 09:43:04.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=%27Sangre de Cristo%27 mountain range,259761,67504,0
42128050,http://en.wikipedia.org.secure.waps.io/wiki/Blanca_Peak,"2017-07-26 09:47:27.0",http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,24030,16766,1
42128050,http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,"2017-07-26 09:47:52.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=%27Sangre de Cristo%27 mountain range,57622,33186,1
41335577,http://searchwell.l3s.uni-hannover.de/?uid=41335577,"2017-07-26 09:18:51.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Sangre/sangre_task.php?userID=41335577,5524,5136,0
41335577,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sangre de cristo mountains,"2017-07-26 09:18:57.0",http://searchwell.l3s.uni-hannover.de/?uid=41335577,739002,90081,0
41335577,http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,"2017-07-26 09:19:00.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sangre de cristo mountains,576536,101215,0
